transaction_id,date,magasin_id,montant,categorie,client_id
TXN_001405,09/06/2024,MAG_INEXISTANT_004,453.89,Maison,CLIENT_0269
TXN_001406,28-06-2024,MAG_011,29.64,Beauté,
TXN_001407,02/06/2024,MAG_017,78.88,Électronique,N/A
TXN_001408,25-05-2024,MAG_008,11.99,Beauté,CLIENT_0792
TXN_001409,26/04/2024,MAG_INEXISTANT_008,63.66,Textile,CLIENT_0969
TXN_001410,09/03/2024,MAG_019,374.49,Maison,CLIENT_0442
TXN_001411,22-02-2024,MAG_039,111.71,#N/A,
TXN_001412,07/02/2024,MAG_002,148.65,,CLIENT_0379
TXN_001413,2024-05-29,MAG_044,325.38,Alimentaire,  
TXN_001414,04/02/2024,MAG_021,487.33,Maison,
TXN_001415,04/08/2024,MAG_046,214.53,Beauté,
TXN_001416,01/19/2024,MAG_007,280.71,Alimentaire,CLIENT_0954
TXN_001417,2024/03/01,MAG_031,454.57,Beauté,null
TXN_001418,12-01-2024,MAG_001,130.56,Beauté,CLIENT_0310
TXN_001419,2024-04-11,MAG_043,188.6,Beauté,
TXN_001420,28-05-2024,MAG_012,133.84,Beauté,CLIENT_0953
TXN_001421,2024/03/27,MAG_030,70.3,Électronique,
TXN_001422,06/02/2024,MAG_017,62.84,Alimentaire,CLIENT_0512
TXN_001423,03/12/2024,MAG_048,183.49,Maison,CLIENT_0925
TXN_001424,2024/03/08,MAG_040,415.65,Électronique,CLIENT_0321
TXN_001425,21/04/2024,MAG_011,161.19,Maison,CLIENT_0570
TXN_001426,17/06/2024,MAG_041,400.12,Alimentaire,CLIENT_0153
TXN_001427,01/14/2024,MAG_015,95.65,Maison,
TXN_001428,11-02-2024,MAG_046,236.23,Alimentaire,CLIENT_0042
TXN_001429,23-04-2024,MAG_023,494.47,Beauté,CLIENT_0469
TXN_001430,2024-05-06,MAG_008,423.69,Textile,CLIENT_0358
TXN_001431,24/01/2024,MAG_014,434.75,Textile,CLIENT_0768
TXN_001432,10/05/2024,MAG_018,283.81,Beauté,  
TXN_001433,02-01-2024,MAG_034,384.59,Textile,
TXN_001434,01/20/2024,MAG_016,385.29,Alimentaire,CLIENT_0027
TXN_001435,13-03-2024,MAG_044,490.76,Alimentaire,CLIENT_0383
TXN_001436,2024-05-31,MAG_007,419.3,Textile,  
TXN_001437,04/27/2024,MAG_046,331.47,Maison,CLIENT_0609
TXN_001438,2024/06/17,MAG_001,168.07,Alimentaire,CLIENT_0974
TXN_001439,25/04/2024,MAG_INEXISTANT_006,473.97,Beauté,
TXN_001440,2024-01-13,MAG_042,145.06,Alimentaire,CLIENT_0561
TXN_001441,03-06-2024,MAG_025,50.81,Éleyctronique,#N/A
TXN_001442,01/06/2024,MAG_014,85.66,Maison,
TXN_001443,16-06-2024,MAG_010,64.7,Maison,
TXN_001444,2024-03-20,MAG_044,303.74,Électronique,NULL
TXN_001445,04-04-2024,MAG_033,103.94,Maison,CLIENT_0488
TXN_001446,09-03-2024,MAG_037,302.17,Alimentaire,CLIENT_0831
TXN_001447,2024-04-04,MAG_040,97.25,#N/A,CLIENT_0042
TXN_001448,11/05/2024,MAG_022,486.77,Textile,CLIENT_0954
TXN_001449,2024-05-06,MAG_034,316.63,Beauté,CLIENT_0298
TXN_001450,04/29/2024,MAG_028,44.2,Maison,#N/A
TXN_001451,08/02/2024,MAG_009,343.74,Électronique,
TXN_001452,2024/05/13,MAG_028,151.26,Alimentaire,CLIENT_0079
TXN_001453,12-01-2024,MAG_033,58.28,Maison,CLIENT_0097
TXN_001454,04/28/2024,MAG_043,361.55,Électronique,null
TXN_001455,2024-05-29,MAG_006,385.48,Alimentaire,CLIENT_0759
TXN_001456,18-06-2024,MAG_030,93.88,Textile,CLIENT_0047
TXN_001457,01/22/2024,MAG_027,438.99,Électronique,CLIENT_0602
TXN_001458,04/26/2024,MAG_049,336.78,Beauté,
TXN_001459,2024-03-28,MAG_012,109.48,Alimentair,CLIENT_0445
TXN_001460,2024-05-16,MAG_002,7.89,Alimentaire,CLIENT_0176
TXN_001461,2024/06/16,MAG_031,232.78,Maison,CLIENT_0744
TXN_001462,05/04/2024,MAG_020,311.16,Beauté,CLIENT_0708
TXN_001463,2024-06-21,MAG_045,339.18,Électronique,
TXN_001464,04/02/2024,MAG_001,99.45,Alimentaire,CLIENT_0880
TXN_001465,07/01/2024,MAG_014,243.15,Textile,CLIENT_0447
TXN_001466,09-06-2024,MAG_035,99.5,Électronique,CLIENT_0152
TXN_001467,01/05/2024,MAG_028,15.8,Textile,CLIENT_0757
TXN_001468,2024-06-28,MAG_029,482.11,Maison,CLIENT_0881
TXN_001469,2024/04/25,MAG_038,125.1,Électronique,CLIENT_0850
TXN_001470,10-04-2024,MAG_004,170.26,Alimentaire,
TXN_001471,05/06/2024,MAG_048,291.44,Beauté,CLIENT_0038
TXN_001472,05/04/2024,MAG_026,245.62,BEAutÉ,
TXN_001473,2024/06/14,MAG_027,445.12,aliMEnTairE,CLIENT_0225
TXN_001474,30-05-2024,MAG_044,172.88,Beauté,
TXN_001475,03-02-2024,MAG_019,362.88,Maison,
TXN_001476,21/06/2024,MAG_042,368.62,Maison,CLIENT_0637
TXN_001477,23-02-2024,MAG_019,346.9,Alimentaire,
TXN_001478,2024/02/03,MAG_012,103.74,BeauTÉ,
TXN_001479,05/01/2024,MAG_023,441.05,Électronique,CLIENT_0179
TXN_001480,08-05-2024,MAG_003,404.37,Électronique,
TXN_001481,30/01/2024,MAG_040,117.21,Beauté,N/A
TXN_001482,2024-05-04,MAG_017,496.86,,
TXN_001483,2024/05/22,MAG_018,448.68,Beauté,
TXN_001484,27-01-2024,MAG_046,29.96,Maison,
TXN_001485,2024-01-29,MAG_007,391.92,Beauté,CLIENT_0844
TXN_001486,2024-05-23,MAG_003,256.12,Textile,CLIENT_0892
TXN_001487,22-02-2024,MAG_024,82.73,Électronique,
TXN_001488,09/05/2024,MAG_032,367.61,Alimentaire,CLIENT_0663
TXN_001489,03/04/2024,MAG_022,410.48,,CLIENT_0450
TXN_001490,16-04-2024,MAG_050,385.67,Textile,
TXN_001491,03/28/2024,MAG_019,254.99,Alimentaire,CLIENT_0382
TXN_001492,16/04/2024,MAG_024,316.57,Textile,CLIENT_0772
TXN_001493,15-05-2024,MAG_027,394.67,Textile,CLIENT_0424
TXN_001494,04/14/2024,MAG_030,476.16,,CLIENT_0967
TXN_001495,2024/01/08,MAG_029,77.06,Alimentaire,CLIENT_0967
TXN_001496,18/01/2024,MAG_006,172.46,Maison,CLIENT_0445
TXN_001497,2024/01/16,MAG_026,380.8,Textile,
TXN_001498,01/15/2024,MAG_041,490.12,Beauté,CLIENT_0430
TXN_001499,04/12/2024,MAG_044,351.89,Électronique,CLIENT_0932
TXN_001500,2024/03/29,MAG_001,414.37,Beauté,CLIENT_0943
TXN_001501,2024/02/07,MAG_045,204.95,Textile,
TXN_001502,08-06-2024,MAG_040,327.76,Électronique,
TXN_001503,02/20/2024,MAG_INEXISTANT_005,46.72,Beauté,
TXN_001504,2024/04/09,MAG_047,-360.85,Textile,CLIENT_0554
TXN_001505,03/13/2024,MAG_014,50.95,Beauté,CLIENT_0534
TXN_001506,2024-03-28,MAG_049,319.66,Alimentaire,
TXN_001507,18-05-2024,MAG_038,133.05,Électronique,CLIENT_0518
TXN_001508,01/29/2024,MAG_047,34.67,Électronique,  
TXN_001509,09-05-2024,MAG_023,66.29,Alimentaire,CLIENT_0306
TXN_001510,26/05/2024,MAG_048,7.58,Électronique,CLIENT_0825
TXN_001511,2024/05/28,MAG_037,358.75,Beauté,CLIENT_0240
TXN_001512,30/03/2024,MAG_020,145.85,Beauté,CLIENT_0732
TXN_001513,04/06/2024,MAG_034,370.07,Alimentaire,  
TXN_001514,29-05-2024,MAG_013,412.31,N/A,  
TXN_001515,2024-02-07,MAG_046,215.72,Maison,CLIENT_0095
TXN_001516,16/01/2024,MAG_028,444.81,Maison,null
TXN_001517,2024/01/20,MAG_024,340.03,Maison,CLIENT_0573
TXN_001518,2024/05/12,MAG_050,200.42,Électronique,  
TXN_001519,07-05-2024,MAG_041,214.59,Maison,CLIENT_0750
TXN_001520,16-04-2024,MAG_011,76.45,Textile,CLIENT_0729
TXN_001521,2024/04/27,MAG_009,484.18,Beauté,CLIENT_0121
TXN_001522,26/06/2024,MAG_014,230.44,Alimentaire,
TXN_001523,2024/05/23,MAG_024,461.24,Alimentaire,CLIENT_0873
TXN_001524,04/14/2024,MAG_008,64.83,Beauté,CLIENT_0042
TXN_001525,05/13/2024,MAG_010,63.28,Électronique,CLIENT_0311
TXN_001526,16/03/2024,MAG_032,18.85,Textile,CLIENT_0803
TXN_001527,05/30/2024,MAG_027,29.08,Électronique,CLIENT_0221
TXN_001528,2024/02/16,MAG_048,246.95,Alimentaire,
TXN_001529,30-03-2024,MAG_005,435.86,Maison,CLIENT_0587
TXN_001530,20-03-2024,MAG_037,228.93,Électronique,
TXN_001531,01/05/2024,MAG_047,417.67,Textile,CLIENT_0517
TXN_001532,11/06/2024,MAG_030,382.03,Maison,CLIENT_0888
TXN_001533,03/24/2024,MAG_006,400.91,bEauTé,CLIENT_0662
TXN_001534,01/23/2024,MAG_011,355.07,Beauté,n/a
TXN_001535,2024-05-23,MAG_042,66.27,Beauté,CLIENT_0198
TXN_001536,2024/06/07,MAG_035,290.54,Alimentaire,CLIENT_0535
TXN_001537,2024-02-18,MAG_049,240.54,Alimentaire,
TXN_001538,06/17/2024,MAG_035,93.97,Alimentaire,CLIENT_0806
TXN_001539,22-02-2024,MAG_016,415.7,Beauté,CLIENT_0087
TXN_001540,2024-05-16,MAG_039,163.61,Beauté,n/a
TXN_001541,05-05-2024,MAG_002,173.28,Textile,CLIENT_0025
TXN_001542,2024-05-15,MAG_INEXISTANT_006,194.1,Alimentaire,CLIENT_0102
TXN_001543,05/18/2024,MAG_011,146.25,Textile,CLIENT_0787
TXN_001544,23/01/2024,MAG_010,156.86,Maison,
TXN_001545,06/06/2024,MAG_021,94.82,Alimentaire,CLIENT_0400
TXN_001546,01/26/2024,MAG_021,75.52,Électronique,CLIENT_0385
TXN_001547,2024/01/31,MAG_INEXISTANT_001,105.27,Beauté,CLIENT_0243
TXN_001548,2024-05-06,MAG_033,377.43,Maison,CLIENT_0276
TXN_001549,2024-01-16,MAG_021,235.09,Maison,CLIENT_0496
TXN_001550,01/08/2024,MAG_027,318.6,Alimentaire,CLIENT_0568
TXN_001551,30/05/2024,MAG_044,55.25,Beauté,CLIENT_0312
TXN_001552,25/05/2024,MAG_027,225.76,Beauté,
TXN_001553,06/02/2024,MAG_024,272.52,Textile,CLIENT_0551
TXN_001554,18-04-2024,MAG_036,228.61,Alimentaire,CLIENT_0985
TXN_001555,07-06-2024,MAG_019,328.26,eTxtile,CLIENT_0280
TXN_001556,06/02/2024,MAG_017,420.55,Maison,CLIENT_0863
TXN_001557,06/10/2024,MAG_014,294.65,Beauté,CLIENT_0047
TXN_001558,02/11/2024,MAG_048,269.37,#N/A,
TXN_001559,2024/01/23,MAG_026,350.72,Textile,
TXN_001560,04/20/2024,MAG_014,307.17,Électronique,CLIENT_0651
TXN_001561,07/03/2024,MAG_049,355.34,Électronique,CLIENT_0679
TXN_001562,03/23/2024,MAG_022,109.26,Beauté,CLIENT_0017
TXN_001563,2024/06/26,MAG_009,324.99,Alimentaire,CLIENT_0488
TXN_001564,2024/01/02,MAG_001,-337.99,Maison,
TXN_001565,2024/06/27,MAG_046,247.04,Maison,CLIENT_0084
TXN_001566,15-06-2024,MAG_042,43.37,Alimentaire,
TXN_001567,2024/06/21,MAG_008,179.73,Maison,CLIENT_0367
TXN_001568,2024-04-09,MAG_012,420.38,Alimentaire,CLIENT_0474
TXN_001569,2024-04-04,MAG_013,225.07,Textile,CLIENT_0777
TXN_001570,12/03/2024,MAG_044,461.09,Électronique,CLIENT_0093
TXN_001571,06/06/2024,MAG_041,155.07,Textile,
TXN_001572,02/04/2024,MAG_003,143.97,Beauté,
TXN_001573,2024-01-02,MAG_013,492.21,Maison,
TXN_001574,2024/03/12,MAG_037,252.66,Textile,CLIENT_0199
TXN_001575,2024/06/17,MAG_048,285.02,,null
TXN_001576,17/01/2024,MAG_038,68.48,Alimentaire,CLIENT_0266
TXN_001577,2024/05/25,MAG_015,441.1,Électroniqaue,CLIENT_0630
TXN_001578,2024-03-05,MAG_044,282.26,Maison,CLIENT_0961
TXN_001579,04/19/2024,MAG_042,338.18,Alimentaire,CLIENT_0443
TXN_001580,14-04-2024,MAG_018,65.25,Beauté,CLIENT_0508
TXN_001581,2024-04-02,MAG_034,380.72,Textile,N/A
TXN_001582,2024-03-12,MAG_027,268.54,Électronique,
TXN_001583,2024-02-19,MAG_022,45.5,Beauté,CLIENT_0756
TXN_001584,27/02/2024,MAG_045,214.79,Alimentaire,CLIENT_0202
TXN_001585,2024-02-12,MAG_022,158.85,Alimentaire,N/A
TXN_001586,04/20/2024,MAG_002,298.3,Électronique,CLIENT_0254
TXN_001587,2024-01-28,MAG_031,122.99,Électronique,CLIENT_0842
TXN_001588,2024/03/26,MAG_034,398.09,Alimentaire,CLIENT_0635
TXN_001589,2024/04/22,MAG_049,52.36,null,CLIENT_0128
TXN_001590,01/22/2024,MAG_004,458.77,Maison,CLIENT_0912
TXN_001591,26-06-2024,MAG_005,392.41,Alimentaire,CLIENT_0057
TXN_001592,2024-03-18,MAG_040,314.96,Alimentaire,
TXN_001593,22-06-2024,MAG_004,281.83,Électronique,CLIENT_0412
TXN_001594,2024/01/25,MAG_INEXISTANT_010,377.22,Textile,CLIENT_0807
TXN_001595,17-06-2024,MAG_040,10.25,Maison,CLIENT_0815
TXN_001596,2024-04-19,MAG_040,311.52,Électronique,CLIENT_0465
TXN_001597,2024-05-12,MAG_022,295.97,NULL,CLIENT_0013
TXN_001598,2024/06/01,MAG_046,38.43,Textile,CLIENT_0130
TXN_001599,12-06-2024,MAG_INEXISTANT_009,131.86,Maison,CLIENT_0743
TXN_001600,2024-06-07,MAG_029,97.03,Textile,CLIENT_0062
TXN_001601,02/02/2024,MAG_020,294.34,Beauté,CLIENT_0319
TXN_001602,29-05-2024,MAG_035,388.87,Textile,
TXN_001603,2024-03-20,MAG_039,174.74,Électronique,CLIENT_0531
TXN_001604,30/05/2024,MAG_043,340.76,Alimentaire,CLIENT_0520
TXN_001605,23/05/2024,MAG_004,213.92,Textile,CLIENT_0656
TXN_001606,21-02-2024,MAG_005,174.07,Maison,CLIENT_0615
TXN_001607,06/26/2024,MAG_022,426.74,Beauté,CLIENT_0631
TXN_001608,17-03-2024,MAG_027,167.67,Alimentaire,
TXN_001609,11/01/2024,MAG_032,113.61,Alimentaire,CLIENT_0710
TXN_001610,28-02-2024,MAG_030,313.84,Textile,CLIENT_0753
TXN_001611,25/03/2024,MAG_048,191.08,Maison,CLIENT_0846
TXN_001612,2024-01-02,MAG_024,9.9,Électronique,CLIENT_0569
TXN_001613,2024/01/30,MAG_010,148.84,Textile,CLIENT_0935
TXN_001614,02/04/2024,MAG_003,487.78,Textile,CLIENT_0291
TXN_001615,02/14/2024,MAG_015,443.26,Textile,CLIENT_0868
TXN_001616,21/05/2024,MAG_016,93.38,Alimentaire,CLIENT_0864
TXN_001617,08-03-2024,MAG_007,15.39,Textile,
TXN_001618,06/16/2024,MAG_008,172.5,Textile,CLIENT_0468
TXN_001619,2024/03/02,MAG_024,405.7,Textile,CLIENT_0819
TXN_001620,2024-06-08,MAG_028,439.8,Alimentaire,CLIENT_0148
TXN_001621,2024/02/03,MAG_013,99.88,Mason,CLIENT_0440
TXN_001622,2024/06/11,MAG_016,460.9,Beauté,CLIENT_0194
TXN_001623,17/05/2024,MAG_019,395.85,Électronique,CLIENT_0055
TXN_001624,2024/06/10,MAG_018,-437.06,Beauté,
TXN_001625,2024/05/05,MAG_014,365.01,Maison,
TXN_001626,01/17/2024,MAG_011,256.76,Beauté,CLIENT_0511
TXN_001627,2024/05/12,MAG_030,93.6,Électronique,
TXN_001628,26-06-2024,MAG_031,359.25,n/a,CLIENT_0275
TXN_001629,2024-05-28,MAG_026,320.86,Beauté,CLIENT_0213
TXN_001630,26-02-2024,MAG_013,228.78,Textile,CLIENT_0224
TXN_001631,19/03/2024,MAG_028,444.91,Beauté,null
TXN_001632,2024-04-05,MAG_017,277.52,Textile,N/A
TXN_001633,2024/03/16,MAG_029,261.82,Textile,NULL
TXN_001634,29-04-2024,MAG_033,312.46,Maison,CLIENT_0479
TXN_001635,04/20/2024,MAG_027,186.92,Maison,CLIENT_0280
TXN_001636,04/07/2024,MAG_002,93.89,Textile,n/a
TXN_001637,2024/01/20,MAG_023,451.23,Électronique,
TXN_001638,11/05/2024,MAG_035,323.61,Électronique,CLIENT_0101
TXN_001639,31/01/2024,MAG_005,-183.32,Beauté,CLIENT_0342
TXN_001640,02/20/2024,MAG_044,167.97,Électronique,#N/A
TXN_001641,06/29/2024,MAG_039,499.01,Beauté,CLIENT_0009
TXN_001642,17-03-2024,MAG_019,412.04,Maison,CLIENT_0842
TXN_001643,2024/05/28,MAG_049,329.38,Maison,
TXN_001644,08-02-2024,MAG_026,117.65,Textile,CLIENT_0240
TXN_001645,12/05/2024,MAG_038,394.06,mAiSon,CLIENT_0450
TXN_001646,2024/04/25,MAG_036,19.9,Textile,CLIENT_0895
TXN_001647,02-02-2024,MAG_020,471.96,Alimentaire,CLIENT_0830
TXN_001648,17-06-2024,MAG_023,173.21,Maison,null
TXN_001649,04/13/2024,MAG_049,390.43,Beauté,CLIENT_0334
TXN_001650,30/05/2024,MAG_002,285.95,Alimentaire,CLIENT_0158
TXN_001651,2024/03/25,MAG_037,316.77,NULL,CLIENT_0588
TXN_001652,2024-04-10,MAG_025,106.08,Maison,
TXN_001653,16-05-2024,MAG_025,98.23,Alimentaie,
TXN_001654,2024/06/12,MAG_020,51.15,Alimentaire,CLIENT_0182
TXN_001655,09/01/2024,MAG_045,303.67,Alimentaire,CLIENT_0204
TXN_001656,01/18/2024,MAG_025,145.49,n/a,CLIENT_0676
TXN_001657,2024/05/14,MAG_005,230.06,Électronique,CLIENT_0012
TXN_001658,13-02-2024,MAG_021,-430.56,Maison,CLIENT_0161
TXN_001659,2024-01-29,MAG_INEXISTANT_003,270.54,Maison,null
TXN_001660,22-02-2024,MAG_009,435.87,Électronique,
TXN_001661,06/19/2024,MAG_031,83.6,Beauté,CLIENT_0602
TXN_001662,2024-02-21,MAG_033,359.8,Mison,CLIENT_0147
TXN_001663,24/04/2024,MAG_005,413.17,,CLIENT_0539
TXN_001664,25-03-2024,MAG_037,440.22,Maison,CLIENT_0590
TXN_001665,01/11/2024,MAG_048,50.1,Maison,CLIENT_0718
TXN_001666,17-03-2024,MAG_026,308.45,Textile,CLIENT_0256
TXN_001667,15-02-2024,MAG_040,367.96,Maison,NULL
TXN_001668,17-06-2024,MAG_012,350.77,Alimentaire,CLIENT_0716
TXN_001669,01/12/2024,MAG_016,443.34,Textile,
TXN_001670,2024/06/09,MAG_035,149.49,Alimentnaire,CLIENT_0125
TXN_001671,04/04/2024,MAG_005,378.92,Beauté,
TXN_001672,2024-04-25,MAG_011,130.12,Beauté,CLIENT_0474
TXN_001673,07-01-2024,MAG_005,321.24,Maison,
TXN_001674,28-03-2024,MAG_048,202.67,Textile,CLIENT_0039
TXN_001675,01/03/2024,MAG_017,61.77,Textile,CLIENT_0687
TXN_001676,2024/04/28,MAG_032,233.37,Alimentaire,n/a
TXN_001677,03-03-2024,MAG_046,475.26,Textile,
TXN_001678,2024/03/12,MAG_011,89.44,Alimentaire,  
TXN_001679,15/02/2024,MAG_019,66.45,Maison,CLIENT_0080
TXN_001680,20/06/2024,MAG_049,10.55,Électronique,
TXN_001681,2024/04/01,MAG_012,112.25,Alimentaire,CLIENT_0222
TXN_001682,2024-04-23,MAG_045,28.64,Beauté,CLIENT_0400
TXN_001683,2024-06-25,MAG_020,224.77,Beauté,CLIENT_0050
TXN_001684,04/06/2024,MAG_050,104.86,Textile,CLIENT_0931
TXN_001685,2024-03-02,MAG_013,50.24,Maison,CLIENT_0015
TXN_001686,27/03/2024,MAG_013,341.58,Alimentaire,CLIENT_0982
TXN_001687,2024-01-25,MAG_043,88.1,Textile,CLIENT_0426
TXN_001688,2024/05/11,MAG_007,408.73,Électronique,CLIENT_0642
TXN_001689,18-02-2024,MAG_040,107.52,Beauté,CLIENT_0962
TXN_001690,04/19/2024,MAG_008,120.04,Alimentaire,CLIENT_0332
TXN_001691,2024-02-14,MAG_001,204.06,Électronique,CLIENT_0399
TXN_001692,2024/02/24,MAG_030,113.95,Électronique,CLIENT_0378
TXN_001693,01/12/2024,MAG_005,443.3,Maison,CLIENT_0786
TXN_001694,2024/06/02,MAG_032,491.64,Alimentaire,CLIENT_0811
TXN_001695,2024/05/25,MAG_011,129.71,Alimentaire,NULL
TXN_001696,06/10/2024,MAG_045,197.34,Textile,CLIENT_0180
TXN_001697,11-06-2024,MAG_049,442.56,Électronique,CLIENT_0070
TXN_001698,26-03-2024,MAG_002,306.22,Beauté,CLIENT_0392
TXN_001699,2024/05/10,MAG_041,372.2,Beauté,CLIENT_0722
TXN_001700,04-01-2024,MAG_015,15.5,Alientaire,null
TXN_001701,03/03/2024,MAG_040,44.3,Textile,CLIENT_0511
TXN_001702,2024-03-16,MAG_013,80.08,Textile,CLIENT_0244
TXN_001703,02/06/2024,MAG_029,370.93,Électronique,  
TXN_001704,2024/03/22,MAG_042,394.55,Alimentaire,CLIENT_0811
TXN_001705,16/04/2024,MAG_042,407.29,Alimentaire,CLIENT_0868
TXN_001706,2024-03-25,MAG_022,124.91,Beauté,
TXN_001707,2024/06/19,MAG_016,401.72,Textile,  
TXN_001708,2024-04-07,MAG_034,164.21,Maison,CLIENT_0067
TXN_001709,05/05/2024,MAG_005,477.06,Alimentaire,CLIENT_0961
TXN_001710,2024/02/22,MAG_009,50.42,Beauté,
TXN_001711,22-02-2024,MAG_016,256.18,Maison,CLIENT_0319
TXN_001712,12/02/2024,MAG_047,102.78,Maison,N/A
TXN_001713,04/03/2024,MAG_INEXISTANT_005,146.25,Maison,
TXN_001714,10-03-2024,MAG_031,44.61,Électronique,n/a
TXN_001715,2024/02/12,MAG_031,223.48,Beauté,CLIENT_0753
TXN_001716,2024-04-20,MAG_049,82.16,Maison,n/a
TXN_001717,2024/04/07,MAG_028,427.75,Électronique,CLIENT_0551
TXN_001718,09-02-2024,MAG_036,364.69,Électronique,CLIENT_0475
TXN_001719,2024/03/19,MAG_030,145.2,Beauté,CLIENT_0493
TXN_001720,19/01/2024,MAG_022,72.64,Maison,#N/A
TXN_001721,02/18/2024,MAG_001,11.35,Beauté,CLIENT_0504
TXN_001722,2024/04/13,MAG_027,470.44,élEcTRoNIque,
TXN_001723,05-05-2024,MAG_041,345.8,Alimentaire,
TXN_001724,04/18/2024,MAG_INEXISTANT_004,124.96,Alimentaire,NULL
TXN_001725,06/29/2024,MAG_044,18.99,Textile,null
TXN_001726,2024/04/26,MAG_044,77.95,Textile,CLIENT_0593
TXN_001727,18-06-2024,MAG_INEXISTANT_003,11.11,Alimentaire,
TXN_001728,2024/04/11,MAG_046,295.15,Alimentaire,
TXN_001729,02/18/2024,MAG_028,87.08,Maison,CLIENT_0709
TXN_001730,2024/03/18,MAG_033,484.0,Maison,CLIENT_0316
TXN_001731,04/15/2024,MAG_INEXISTANT_002,59.09,Beauté,CLIENT_0834
TXN_001732,02/06/2024,MAG_018,375.62,Maison,CLIENT_0007
TXN_001733,13-02-2024,MAG_032,5.78,Alimentaire,CLIENT_0538
TXN_001734,16/04/2024,MAG_042,147.73,Maison,CLIENT_0181
TXN_001735,05/04/2024,MAG_012,353.5,TExTILE,N/A
TXN_001736,19-02-2024,MAG_017,491.56,Maison,CLIENT_0642
TXN_001737,2024-06-08,MAG_007,434.84,Textile,CLIENT_0301
TXN_001738,01/22/2024,MAG_025,66.72,Alimentaire,CLIENT_0031
TXN_001739,2024-05-29,MAG_016,241.56,Alimentaire,CLIENT_0063
TXN_001740,2024-03-09,MAG_049,477.83,Beauté,CLIENT_0100
TXN_001741,2024/02/24,MAG_034,396.93,Maison,CLIENT_0533
TXN_001742,2024/03/09,MAG_032,239.25,Électronique,CLIENT_0440
TXN_001743,03/27/2024,MAG_024,342.52,Électronique,CLIENT_0837
TXN_001744,2024/03/02,MAG_024,334.21,Maison,CLIENT_0059
TXN_001745,01-04-2024,MAG_022,404.1,Alimentaire,CLIENT_0892
TXN_001746,2024-06-27,MAG_026,363.98,Textile,NULL
TXN_001747,02/01/2024,MAG_034,143.34,Textile,CLIENT_0463
TXN_001748,2024/06/07,MAG_044,331.14,Maison,CLIENT_0424
TXN_001749,2024-06-18,MAG_013,6.55,Électronique,n/a
TXN_001750,02-04-2024,MAG_003,484.95,Électronique,CLIENT_0240
TXN_001751,2024-06-04,MAG_032,203.08,Beauté,CLIENT_0357
TXN_001752,19-04-2024,MAG_031,493.5,Alimentaire,
TXN_001753,2024/03/16,MAG_INEXISTANT_010,-101.56,Textile,CLIENT_0898
TXN_001754,26-05-2024,MAG_046,254.8,Textile,CLIENT_0816
TXN_001755,23-01-2024,MAG_020,417.02,Beauté,CLIENT_0173
TXN_001756,24/04/2024,MAG_008,243.67,null,NULL
TXN_001757,2024-02-24,MAG_011,377.86,Alimentaire,CLIENT_0446
TXN_001758,08-01-2024,MAG_011,464.86,Électronique,CLIENT_0785
TXN_001759,2024-03-12,MAG_015,360.99,  ,  
TXN_001760,2024-02-04,MAG_035,318.61,Maison,CLIENT_0815
TXN_001761,2024/06/26,MAG_022,436.61,Beauté,n/a
TXN_001762,2024/06/13,MAG_022,191.62,Maison,
TXN_001763,04/21/2024,MAG_015,115.66,Alimentaire,
TXN_001764,23/01/2024,MAG_008,49.12,Beauté,CLIENT_0763
TXN_001765,30-01-2024,MAG_037,187.03,Électronique,CLIENT_0591
TXN_001766,01/01/2024,MAG_020,35.63,Beauté,CLIENT_0868
TXN_001767,09/04/2024,MAG_028,163.22,Électronique,CLIENT_0533
TXN_001768,18-06-2024,MAG_039,297.43,Alimentaire,
TXN_001769,03/01/2024,MAG_035,426.92,Électronique,CLIENT_0836
TXN_001770,16/03/2024,MAG_015,252.42,Maison,CLIENT_0616
TXN_001771,2024/03/13,MAG_010,374.79,Alimentaire,NULL
TXN_001772,03/22/2024,MAG_020,253.68,Alimentaire,
TXN_001773,29-06-2024,MAG_037,241.75,Textile,null
TXN_001774,03/15/2024,MAG_046,483.42,Alimentaire,  
TXN_001775,2024-02-09,MAG_046,109.25,Textile,
TXN_001776,15-02-2024,MAG_032,365.06,rÉlectronique,CLIENT_0346
TXN_001777,18-04-2024,MAG_044,239.34,Électronique,CLIENT_0401
TXN_001778,19/01/2024,MAG_034,364.74,Électronique,CLIENT_0718
TXN_001779,2024/05/20,MAG_026,53.17,Électronique,CLIENT_0887
TXN_001780,2024/01/14,MAG_046,155.52,Textile,CLIENT_0141
TXN_001781,23/04/2024,MAG_045,243.81,Textile,CLIENT_0224
TXN_001782,2024/02/20,MAG_048,327.36,Électronique,CLIENT_0105
TXN_001783,22/06/2024,MAG_010,191.4,Maison,CLIENT_0949
TXN_001784,15/01/2024,MAG_007,181.01,Maison,CLIENT_0968
TXN_001785,2024/01/14,MAG_008,490.24,Électronique,CLIENT_0445
TXN_001786,08/02/2024,MAG_INEXISTANT_007,126.28,Alimentaire,CLIENT_0407
TXN_001787,05-05-2024,MAG_020,345.55,Textile,CLIENT_0795
TXN_001788,26-06-2024,MAG_043,330.97,Maison,CLIENT_0282
TXN_001789,2024-06-10,MAG_042,225.33,,
TXN_001790,30/01/2024,MAG_006,65.42,Beauté,CLIENT_0024
TXN_001791,05/30/2024,MAG_037,493.74,Maison,CLIENT_0711
